2010/08/19,TSat,NAC4.8 Setup,8
2010/08/20,TSat,NAC4.8 Setup,8
2010/08/23,TSat,NAC4.8 Setup,8
2010/08/24,TSat,NAC4.8 Setup,8
2010/08/25,TSat,NAC4.8 Setup,8
2010/08/26,TSat,CUCM8.5 GUI,8.5
2010/08/27,TSat,CUCM8.5 GUI,8.5
2010/08/30,TSat,CUCM8.5 GUI,1
2010/08/30,TSat,NAC4.8 Setup,8
2010/08/31,TSat,CUCM8.5 GUI,4.5
2010/08/31,TSat,NAC4.8 Setup,5
2010/09/01,TSat,CUCM8.5 GUI,1
2010/09/01,TSat,NAC4.8 BAT,8
2010/09/02,TSat,AnyConnect for WM  Setup,8
2010/09/03,TSat,AnyConnect for WM  Setup,8
2010/09/06,TSat,AnyConnect for WM  BAT,8
2010/09/07,TSat,AnyConnect for WM  BAT,8
2010/09/08,TSat,Others,4.5
2010/09/08,TSat,AnyConnect for WM  BAT,3.5
2010/09/09,TSat,NAC4.8 BAT,8
2010/09/10,TSat,Others,3
2010/09/10,TSat,AnyConnect for WM  Report,2
2010/09/10,TSat,NAC4.8 BAT,3
2010/09/13,TSat,Others,7
2010/09/13,TSat,AnyConnect for WM  BAT,1
2010/09/14,TSat,Others,4.5
2010/09/14,TSat,MP8.0 BAT,4
2010/09/15,TSat,Meeting,1
2010/09/15,TSat,Others,7
2010/09/16,TSat,Meeting,1
2010/09/16,TSat,Others,5.5
2010/09/16,TSat,MP8.0 Regress,1.5
2010/09/17,TSat,Meeting,0.5
2010/09/17,TSat,Others,7
2010/09/17,TSat,NAC4.8 BAT,0.5
2010/09/21,TSat,Others,8
2010/09/22,TSat,Others,8
2010/09/24,TSat,Others,3.5
2010/09/24,TSat,AnyConnect for WM  BAT,4.5
2010/09/27,TSat,CUC8.5 Regress,8
2010/09/28,TSat,Others,4.5
2010/09/28,TSat,AnyConnect for WM  BAT,3.5
2010/09/29,TSat,Others,4.5
2010/09/29,TSat,AnyConnect for WM  BAT,3.5
2010/09/30,TSat,Others,8
2010/10/01,TSat,Others,8
2010/10/04,TSat,Others,3.5
2010/10/04,TSat,ACS5.2 Setup,6.5
2010/10/05,TSat,ACS5.2 Setup,8
2010/10/06,TSat,Others,1
2010/10/06,TSat,ACS5.2 Setup,8
2010/10/07,TSat,Meeting,1
2010/10/07,TSat,ACS5.2 Prep,6.5
2010/10/07,TSat,ACS5.2 Setup,2.5
2010/10/08,TSat,ACS5.2 Prep,2
2010/10/08,TSat,ACS5.2 Setup,5
2010/10/12,TSat,ACS5.2 Setup,8
2010/10/13,TSat,ACS5.2 Prep,3.5
2010/10/13,TSat,ACS5.2 Setup,4.5
2010/10/14,TSat,Others,2.5
2010/10/14,TSat,ACS5.2 Prep,1
2010/10/14,TSat,ACS5.2 Setup,6
2010/10/15,TSat,ACS5.2 Setup,9.5
2010/10/18,TSat,ACS5.2 Setup,9.5
2010/10/19,TSat,ACS5.2 Setup,9
2010/10/20,TSat,ACS5.2 Setup,9.5
2010/10/21,TSat,ACS5.2 Setup,8.5
2010/10/22,TSat,ACS5.2 Setup,8
2010/10/25,TSat,ACS5.2 Setup,10.5
2010/10/26,TSat,ACS5.2 Setup,10.5
2010/10/27,TSat,ACS5.2 BAT,10.5
2010/10/28,TSat,ACS5.2 BAT,7.5
2010/10/29,TSat,ACS5.2 BAT,10.5
2010/11/01,TSat,ACS5.2 BAT,8.5
2010/11/02,TSat,ACS5.2 BAT,9.5
2010/11/04,TSat,ACS5.2 BAT,2.5
2010/11/04,TSat,ACS5.2 Report,4.5
2010/11/05,TSat,ACS5.2 Report,7.5
2010/11/08,TSat,Others,2
2010/11/08,TSat,ACS5.2 Report,6
2010/11/09,TSat,ACS5.2 Report,6
2010/11/09,TSat,ISE1.0 Prep,2
2010/11/10,TSat,ACS5.2 BAT,3.5
2010/11/10,TSat,ACS5.2 Report,3
2010/11/10,TSat,WCS-MR17.0 GUI,2.5
2010/11/11,TSat,WCS-MR17.0 GUI,8
2010/11/12,TSat,WCS-MR17.0 GUI,7
2010/11/15,TSat,ISE1.0 Prep,2
2010/11/15,TSat,WCS-MR17.0 GUI,5.5
2010/11/16,TSat,ISE1.0 Prep,8
2010/11/17,TSat,ISE1.0 Setup,8
2010/11/18,TSat,ISE1.0 Setup,8
2010/11/19,TSat,ISE1.0 Setup,8
2010/11/22,TSat,ISE1.0 Setup,8
2010/11/24,TSat,Others,1.5
2010/11/24,TSat,ISE1.0 Setup,8
2010/11/25,TSat,Others,2
2010/11/25,TSat,ISE1.0 Setup,7
2010/11/26,TSat,Others,1.5
2010/11/26,TSat,ISE1.0 Setup,8
2010/11/29,TSat,ISE1.0 Setup,8
2010/11/30,TSat,ISE1.0 Setup,8
2010/12/06,TSat,Others,5.5
2010/12/06,TSat,ProfTouch Prep,3.5
2010/12/07,TSat,Meeting,1
2010/12/07,TSat,ProfTouch Prep,7.5
2010/12/08,TSat,Others,4.5
2010/12/08,TSat,ProfTouch Prep,4.5
2010/12/09,TSat,Meeting,1
2010/12/09,TSat,Others,5
2010/12/09,TSat,ProfTouch Prep,2.5
2010/12/09,TSat,ProfTouch Report,3
2010/12/10,TSat,Others,4
2010/12/10,TSat,ISE1.0 Setup,6
2010/12/13,TSat,ISE1.0 Setup,10
2010/12/13,TSat,ProfTouch Report,0.5
2010/12/14,TSat,ISE1.0 Setup,8
2010/12/15,TSat,ISE1.0 Setup,12
2010/12/16,TSat,ISE1.0 Setup,12
2010/12/17,TSat,ISE1.0 Setup,12
2010/12/20,TSat,ISE1.0 Setup,12
2010/12/21,TSat,ISE1.0 Setup,10
2011/01/04,etom,Others,2
2011/01/04,etom,WCS-MR17.0 Follow,3
2011/01/04,etom,CiscoMobileiPhone8.1 Report,3.5
2011/01/05,etom,CiscoMobileiPhone8.1 Report,8
2011/01/06,etom,Meeting,1
2011/01/06,etom,Others,1
2011/01/06,etom,CiscoMobileiPhone8.1 Report,6
2011/01/07,etom,ISE1.0 Prep,8
2011/01/11,etom,ISE1.0 Prep,8.5
2011/01/12,etom,WCS-MR17.0 Follow,2
2011/01/12,etom,ISE1.0 Prep,6.5
2011/01/13,etom,Meeting,1
2011/01/13,etom,CiscoMobileiPhone8.1 GUI,6.5
2011/01/13,etom,ISE1.0 Prep,1
2011/01/14,etom,ISE1.0 Prep,8.5
2011/01/17,etom,Meeting,1
2011/01/17,etom,ISE1.0 Prep,8
2011/01/18,etom,ISE1.0 Prep,9
2011/01/19,etom,ISE1.0 Prep,9
2011/01/20,etom,Meeting,1
2011/01/20,etom,ISE1.0 Prep,7.5
2011/01/21,etom,ISE1.0 Prep,7
2011/01/24,etom,Meeting,1
2011/01/24,etom,ISE1.0 Prep,8
2011/01/25,etom,ISE1.0 Prep,8.5
2011/01/26,etom,Meeting,1
2011/01/26,etom,ISE1.0 Prep,7.5
2011/01/27,etom,ISE1.0 Prep,8.5
2011/01/28,etom,AnyConnect3.0-R2 Follow,3.5
2011/01/28,etom,ISE1.0 Prep,3.5
2011/01/31,etom,ISE1.0 Prep,9
2011/02/01,etom,ISE1.0 Prep,8.5
2011/02/02,etom,Others,2.5
2011/02/02,etom,ISE1.0 Prep,7
2011/02/03,etom,Meeting,1
2011/02/03,etom,CiscoMobileiPhone8.1 Report,3.5
2011/02/03,etom,ISE1.0 Prep,3.5
2011/02/04,etom,ISE1.0 Prep,1
2011/02/04,etom,AnyConnect3.0-R2 Setup,7
2011/02/07,etom,Meeting,1
2011/02/07,etom,ISE1.0 Prep,0.5
2011/02/07,etom,ISE1.0 BAT,4
2011/02/07,etom,AnyConnect3.0-R2 Setup,4
2011/02/08,etom,ISE1.0 BAT,3.5
2011/02/08,etom,AnyConnect3.0-R2 Setup,5
2011/02/09,etom,AnyConnect3.0-R2 GUI,8.5
2011/02/10,etom,AnyConnect3.0-R2 GUI,8
2011/02/14,etom,ISE1.0 Report,2
2011/02/14,etom,AnyConnect3.0-R2 BAT,6.5
2011/02/15,etom,ISE1.0 Report,2.5
2011/02/15,etom,AnyConnect3.0-R2 BAT,7
2011/02/16,etom,ISE1.0 Report,2
2011/02/16,etom,AnyConnect3.0-R2 BAT,6.5
2011/02/17,etom,Meeting,1
2011/02/17,etom,ISE1.0 Report,2
2011/02/17,etom,AnyConnect3.0-R2 BAT,5.5
2011/02/18,etom,ISE1.0 Report,2
2011/02/18,etom,AnyConnect3.0-R2 BAT,6.5
2011/02/21,etom,AnyConnect3.0-R2 BAT,8
2011/02/22,etom,ISE1.0 Report,2
2011/02/22,etom,AnyConnect3.0-R2 Report,7.5
2011/02/23,etom,ISE1.0 Report,3.5
2011/02/23,etom,AnyConnect3.0-R2 Follow,4.5
2011/02/24,etom,Meeting,1
2011/02/24,etom,AnyConnect3.0-R2 Follow,7
2011/02/25,etom,AnyConnect3.0-R2 Follow,8
2011/02/28,etom,Meeting,0.5
2011/02/28,etom,AnyConnect3.0-R2 Follow,8.5
2011/03/01,etom,CME8.6-R2 Prep,8.5
2011/03/02,etom,CME8.6-R2 Prep,8.5
2011/03/03,etom,CME8.6-R2 Prep,7.5
2011/03/04,etom,CME8.6-R2 Prep,8
2011/03/07,etom,Meeting,1
2011/03/07,etom,CME8.6-R2 Setup,9
2011/03/08,etom,AnyConnect3.0-R2 Follow,2
2011/03/08,etom,CME8.6-R2 Setup,9.5
2011/03/09,etom,AnyConnect3.0-R2 Follow,4.5
2011/03/09,etom,CME8.6-R2 BAT,4.5
2011/03/10,etom,Meeting,1
2011/03/10,etom,AnyConnect3.0-R2 Follow,4.5
2011/03/10,etom,CME8.6-R2 BAT,4
2011/03/11,etom,AnyConnect3.0-R2 Follow,2.5
2011/03/11,etom,CME8.6-R2 BAT,4.5
2011/03/14,etom,Others,3
2011/03/14,etom,CME8.6-R2 BAT,1
2011/03/22,etom,Others,2
2011/03/22,etom,AnyConnect3.0-R2 Follow,2.5
2011/03/22,etom,CME8.6-R2 BAT,4
2011/03/23,etom,Others,1
2011/03/23,etom,AnyConnect3.0-R2 Follow,4
2011/03/23,etom,CME8.6-R2 BAT,4.5
2011/03/24,etom,Meeting,1
2011/03/24,etom,Others,1
2011/03/24,etom,AnyConnect3.0-R2 Follow,4
2011/03/24,etom,CME8.6-R2 BAT,3
2011/03/25,etom,Others,0.5
2011/03/25,etom,AnyConnect3.0-R2 Follow,4
2011/03/25,etom,CME8.6-R2 BAT,2.5
2011/03/28,etom,Meeting,1
2011/03/28,etom,CME8.6-R2 BAT,7
2011/03/29,etom,Others,0.5
2011/03/29,etom,AnyConnect3.0-R2 Follow,8
2011/03/30,etom,Others,0.5
2011/03/30,etom,CME8.6-R2 Report,6.5
2011/03/31,etom,Others,0.5
2011/03/31,etom,CME8.6-R2 Report,7.5
2011/04/01,etom,AnyConnect3.0-R2 Follow,3.5
2011/04/01,etom,CME8.6-R2 Follow,4.5
2011/04/04,etom,Meeting,1
2011/04/04,etom,Others,7
2011/04/05,etom,Others,8
2011/04/07,etom,Meeting,1
2011/04/07,etom,Others,7
2011/04/08,etom,Others,2
2011/04/08,etom,CME8.6-R2 Follow,6
2011/04/11,etom,Meeting,1
2011/04/11,etom,CME8.6-R2 Follow,9.5
2011/04/12,etom,CIUS1.0 Prep,8
2011/04/13,etom,CIUS1.0 Prep,8.5
2011/04/14,etom,Meeting,1
2011/04/14,etom,CIUS1.0 Setup,8
2011/04/15,etom,Meeting,1
2011/04/15,etom,CIUS1.0 Setup,7
2011/04/18,etom,Meeting,1
2011/04/18,etom,CIUS1.0 Setup,4.5
2011/04/18,etom,CIUS1.0 GUI,3
2011/04/19,etom,CIUS1.0 GUI,9
2011/04/20,etom,CIUS1.0 GUI,8
2011/04/21,etom,Meeting,1
2011/04/21,etom,AnyConnect3.0-R2 Follow,9
2011/04/22,etom,Meeting,1
2011/04/22,etom,AnyConnect3.0-R2 Follow,4
2011/04/22,etom,CIUS1.0 GUI,3
2011/04/25,etom,Meeting,1
2011/04/25,etom,CIUS1.0 GUI,7
2011/04/26,etom,CIUS1.0 GUI,8
2011/04/27,etom,CIUS1.0 GUI,8
2011/04/28,etom,Meeting,3
2011/04/28,etom,CIUS1.0 GUI,5
2011/05/02,etom,Others,4
2011/05/02,etom,CIUS1.0 GUI,4
2011/05/06,etom,Others,4
2011/05/06,etom,CIUS1.0 GUI,4
2011/05/09,etom,Meeting,1
2011/05/09,etom,CIUS1.0 GUI,8
2011/05/10,etom,CIUS1.0 BAT,9
2011/05/11,etom,CIUS1.0 BAT,9
2011/05/12,etom,Meeting,1
2011/05/12,etom,CIUS1.0 GUI,4
2011/05/12,etom,CIUS1.0 Report,3
2011/05/13,etom,Meeting,1
2011/05/13,etom,CIUS1.0 Report,7
2011/05/16,etom,Meeting,1.5
2011/05/16,etom,CIUS1.0 Report,6.5
2011/05/17,etom,Others,4
2011/05/17,etom,CIUS1.0 Report,4
2011/05/18,etom,Others,8
2011/05/19,etom,Meeting,1
2011/05/19,etom,Others,7
2011/05/20,etom,Others,8
2011/05/23,etom,Meeting,1
2011/05/23,etom,Others,7
2011/05/24,etom,Others,8
2011/05/25,etom,Others,8
2011/05/26,etom,Meeting,1
2011/05/26,etom,Others,7
2011/05/27,etom,Others,8
2011/05/30,etom,Meeting,1
2011/05/30,etom,Others,1
2011/05/30,etom,CIUS1.0 Follow,6
2011/05/31,etom,Others,4
2011/05/31,etom,CIUS1.0 Follow,4
2011/06/01,etom,CIUS1.0 Follow,8
2011/06/02,etom,Meeting,1
2011/06/02,etom,CIUS1.0 Follow,7
2011/06/03,etom,CIUS1.0 GUI,8
2011/06/06,etom,Meeting,1
2011/06/06,etom,Others,3
2011/06/06,etom,CIUS1.0 GUI,5
2011/06/07,etom,CIUS1.0 GUI,9.5
2011/06/08,etom,CIUS1.0 GUI,7.5
2011/06/09,etom,Meeting,1
2011/06/09,etom,CIUS1.0 GUI,7
2011/06/10,etom,CIUS1.0 GUI,8
2011/06/13,etom,CIUS1.0 BAT,9
2011/06/14,etom,CIUS1.0 BAT,9.5
2011/06/15,etom,CIUS1.0 BAT,8
2011/06/16,etom,Meeting,1
2011/06/16,etom,CIUS1.0 BAT,7
2011/06/17,etom,Meeting,1
2011/06/17,etom,CIUS1.0 BAT,7
2011/06/20,etom,Meeting,1
2011/06/20,etom,CIUS1.0 BAT,7
2011/06/21,etom,CIUS1.0 BAT,8
2011/06/22,etom,CIUS1.0 Report,8
2011/06/23,etom,Meeting,1
2011/06/23,etom,CIUS1.0 Report,7
2011/06/24,etom,CIUS1.0 GUI,8
2011/06/27,etom,Meeting,1
2011/06/27,etom,CIUS1.0 GUI,3
2011/06/27,etom,Videoscape1.0 Prep,4.5
2011/06/28,etom,Videoscape1.0 Prep,8
2011/06/29,etom,CIUS1.0 GUI,4
2011/06/29,etom,CIUS1.0 BAT,4.5
2011/06/30,etom,Meeting,1
2011/06/30,etom,CIUS1.0 BAT,8
2011/07/01,etom,CIUS1.0 GUI,8
2011/07/04,etom,Meeting,1.5
2011/07/04,etom,CIUS1.0 GUI,6.5
2011/07/05,etom,CIUS1.0 GUI,8.5
2011/07/06,etom,CIUS1.0 GUI,8
2011/07/07,etom,Meeting,1
2011/07/07,etom,CIUS1.0 GUI,7
2011/07/08,etom,Meeting,1
2011/07/08,etom,CIUS1.0 GUI,7
2011/07/11,etom,Meeting,1.5
2011/07/11,etom,CIUS1.0 GUI,6.5
2011/07/12,etom,CIUS1.0 GUI,4
2011/07/12,etom,Videoscape1.0 Prep,4
2011/07/13,etom,CIUS1.0 GUI,4
2011/07/13,etom,Videoscape1.0 Prep,4
2011/07/14,etom,Meeting,1
2011/07/14,etom,CIUS1.0 GUI,4
2011/07/14,etom,Videoscape1.0 Prep,3
2011/07/15,etom,CIUS1.0 GUI,4
2011/07/15,etom,Videoscape1.0 Prep,4
2011/07/19,etom,Meeting,1
2011/07/19,etom,CIUS1.0 GUI,7
2011/07/20,etom,CIUS1.0 GUI,8
2011/07/21,etom,Meeting,1
2011/07/21,etom,CIUS1.0 GUI,7
2011/07/22,etom,CIUS1.0 GUI,8
2011/07/25,etom,Meeting,1
2011/07/25,etom,CIUS1.0 GUI,7
2011/07/26,etom,CIUS1.0 GUI,8
2011/07/27,etom,CIUS1.0 GUI,8
2011/07/28,etom,Meeting,1
2011/07/28,etom,CIUS1.0 GUI,7
2011/07/29,etom,CIUS1.0 GUI,8
2011/08/01,etom,Meeting,1
2011/08/01,etom,CIUS1.0 Report,7.5
2011/08/02,etom,CIUS1.0 Follow,4
2011/08/02,etom,Videoscape1.0 Prep,4
2011/08/03,etom,CIUS1.0 Follow,4
2011/08/03,etom,Videoscape1.0 Prep,4
2011/08/04,etom,Meeting,1
2011/08/04,etom,CIUS1.0 Follow,4
2011/08/04,etom,Videoscape1.0 Prep,3
2011/08/05,etom,CIUS1.0 Follow,4
2011/08/05,etom,Videoscape1.0 Prep,4
2011/08/08,etom,Meeting,1
2011/08/08,etom,CIUS1.0 Follow,7
2011/08/09,etom,CIUS1.0 Follow,8
2011/08/10,etom,CIUS1.0 Follow,8
2011/08/11,etom,CIUS1.0 Follow,8
2011/08/12,etom,CIUS1.0 Follow,8
2011/08/15,etom,Meeting,1
2011/08/15,etom,CIUS1.0 Report,7
2011/08/16,etom,CIUS1.0 Follow,4
2011/08/16,etom,Videoscape1.0 Prep,4
2011/08/17,etom,CIUS1.0 Follow,4
2011/08/17,etom,Videoscape1.0 Prep,4
2011/08/29,etom,Meeting,2
2011/08/29,etom,CIUS1.0 Follow,6
2011/08/30,etom,CIUS1.0 Follow,8
2011/08/31,etom,CIUS1.0 Follow,8
2011/09/01,etom,Meeting,1
2011/09/01,etom,CIUS1.0 Follow,7
2011/09/02,etom,CIUS1.0 Follow,8
2011/09/05,etom,Meeting,1
2011/09/05,etom,CIUS1.0 Follow,7
2011/09/06,etom,CIUS1.0 Follow,8
2011/09/07,etom,CIUS1.0-SR1 Prep,4
2011/09/07,etom,IPICS4.5 Prep,4
2011/09/08,etom,Meeting,1.5
2011/09/08,etom,CIUS1.0-SR1 Regress,3
2011/09/08,etom,IPICS4.5 Prep,3.5
2011/09/09,etom,Meeting,0.5
2011/09/09,etom,CIUS1.0-SR1 Regress,4
2011/09/09,etom,IPICS4.5 Prep,3.5
2011/09/12,etom,Meeting,1
2011/09/12,etom,CIUS1.0-SR1 Follow,3
2011/09/12,etom,IPICS4.5 Prep,4
2011/09/13,etom,CIUS1.0-SR1 Report,0.5
2011/09/13,etom,CIUS1.0-SR1 Follow,3.5
2011/09/13,etom,IPICS4.5 Prep,4
2011/09/14,etom,CIUS1.0-SR1 Report,0.5
2011/09/14,etom,CIUS1.0-SR1 Follow,3.5
2011/09/14,etom,IPICS4.5 Prep,4
2011/09/15,etom,Meeting,1
2011/09/15,etom,CIUS1.0-SR1 Follow,3
2011/09/15,etom,IPICS4.5 Prep,4
2011/09/16,etom,CIUS1.0-SR1 Report,0.5
2011/09/16,etom,CIUS1.0-SR1 Follow,7.5
2011/09/20,etom,Meeting,1
2011/09/20,etom,CIUS1.0-SR1 Follow,3
2011/09/20,etom,IPICS4.5 Prep,4
2011/09/21,etom,IPICS4.5 Prep,8
2011/09/22,etom,IPICS4.5 Prep,8
2011/09/26,etom,Meeting,1
2011/09/26,etom,CIUS1.0-SR1 Follow,1
2011/09/26,etom,IPICS4.5 Prep,7
2011/09/27,etom,CIUS1.0-SR1 Follow,2
2011/09/27,etom,IPICS4.5 Setup,6
2011/09/28,etom,IPICS4.5 Setup,8
2011/09/29,etom,IPICS4.5 Setup,4
2011/09/30,etom,IPICS4.5 Setup,8
2011/10/03,etom,Meeting,2
2011/10/03,etom,IPICS4.5 Setup,6
2011/10/04,etom,IPICS4.5 Setup,8
2011/10/05,etom,IPICS4.5 Setup,5
2011/10/05,etom,JabberForiPhone8.6.2 Prep,3
2011/10/06,etom,Meeting,1
2011/10/06,etom,IPICS4.5 Setup,4
2011/10/06,etom,JabberForiPhone8.6.2 Prep,3
2011/10/07,etom,IPICS4.5 Setup,8
2011/10/11,etom,Meeting,1
2011/10/11,etom,IPICS4.5 Setup,8
2011/10/12,etom,Meeting,1
2011/10/12,etom,IPICS4.5 Setup,5
2011/10/12,etom,JabberForiPhone8.6.2 Follow,2
2011/10/13,etom,Meeting,1
2011/10/13,etom,IPICS4.5 Setup,7
2011/10/14,etom,IPICS4.5 GUI,4
2011/10/14,etom,IPICS4.5 BAT,4
2011/10/17,etom,Meeting,2
2011/10/17,etom,IPICS4.5 BAT,7
2011/10/18,etom,IPICS4.5 BAT,8
2011/10/19,etom,IPICS4.5 GUI,8.5
2011/10/20,etom,Meeting,1
2011/10/20,etom,IPICS4.5 GUI,7
2011/10/21,etom,IPICS4.5 BAT,8
2011/10/24,etom,Meeting,2
2011/10/24,etom,IPICS4.5 GUI,0.5
2011/10/24,etom,IPICS4.5 BAT,6
2011/10/25,etom,IPICS4.5 GUI,10
2011/10/26,etom,IPICS4.5 GUI,8
2011/10/27,etom,Meeting,1
2011/10/27,etom,IPICS4.5 GUI,8
2011/10/28,etom,IPICS4.5 GUI,8.5
2011/10/31,etom,Meeting,2
2011/10/31,etom,IPICS4.5 GUI,0.5
2011/10/31,etom,IPICS4.5 BAT,6
2011/11/01,etom,IPICS4.5 GUI,8
2011/11/02,etom,Meeting,1
2011/11/02,etom,IPICS4.5 BAT,7
2011/11/04,etom,IPICS4.5 GUI,8
2011/11/07,etom,Meeting,2
2011/11/07,etom,IPICS4.5 BAT,7
2011/11/08,etom,IPICS4.5 BAT,8
2011/11/09,etom,IPICS4.5 Regress,8
2011/11/10,etom,Meeting,1
2011/11/10,etom,IPICS4.5 Regress,8.5
2011/11/11,etom,IPICS4.5 Regress,8
2011/11/14,etom,Meeting,1
2011/11/14,etom,IPICS4.5 Regress,7.5
2011/11/15,etom,IPICS4.5 Regress,8
2011/11/16,etom,IPICS4.5 Regress,8
2011/11/17,etom,Meeting,1
2011/11/17,etom,IPICS4.5 Regress,7.5
2011/11/18,etom,IPICS4.5 Regress,8
2011/11/21,etom,Meeting,1
2011/11/21,etom,IPICS4.5 Regress,6
2011/11/22,etom,IPICS4.5 Regress,7
2011/11/24,etom,Meeting,1
2011/11/24,etom,IPICS4.5 Regress,7
2011/11/25,etom,IPICS4.5 Regress,8
2011/11/28,etom,Meeting,1
2011/11/28,etom,IPICS4.5 Regress,7
2011/11/29,etom,IPICS4.5 Regress,8
2011/11/30,etom,IPICS4.5 Regress,8
2011/12/01,etom,Meeting,1
2011/12/01,etom,IPICS4.5 GUI,7.5
2011/12/02,etom,IPICS4.5 GUI,8.5
2011/12/05,etom,Meeting,1
2011/12/05,etom,IPICS4.5 GUI,8
2011/12/06,etom,IPICS4.5 GUI,9
2011/12/07,etom,CIUS1.0-SRx Follow,8.5
2011/12/08,etom,Meeting,1
2011/12/08,etom,CIUS1.0-SRx Follow,6
2011/12/09,etom,CIUS1.0-SRx Follow,8
2011/12/12,etom,Meeting,1
2011/12/12,etom,CIUS1.0-SRx Follow,7
2011/12/13,etom,CIUS1.0-SRx Follow,8
2011/12/14,etom,CIUS1.0-SRx Follow,8.5
2011/12/15,etom,Meeting,1
2011/12/15,etom,CIUS1.0-SRx Follow,7
2011/12/16,etom,CIUS1.0-SRx Follow,8
2011/12/19,etom,Meeting,1
2011/12/19,etom,CIUS1.0-SRx Follow,7
2011/12/20,etom,CIUS1.0-SRx Follow,8
2011/12/21,etom,CIUS1.0-SRx Follow,8.5
2011/12/22,etom,Meeting,1
2011/12/22,etom,CIUS1.0-SRx Follow,7
2011/12/26,etom,Meeting,1
2011/12/26,etom,CIUS1.0-SRx Follow,7
2011/12/02,jtom,CUC8.6.2 Regress,1.5
2011/12/02,jtom,PhoneLI9.2.3 Prep,6.5
2011/12/07,jtom,Meeting,0.5
2011/12/07,jtom,CUPS8.6.3 Prep,5
2011/12/07,jtom,CUPS8.6.3 GUI,1
2011/12/07,jtom,CUPS8.6.3 Regress,1
2011/12/08,jtom,CUPS8.6.3 Regress,5.5
2011/12/09,jtom,CUPS8.6.3 Regress,7.5
2011/12/13,jtom,PhoneLI9.2.3 Prep,7.5
2011/12/16,jtom,PhoneLI9.2.3 GUI,4.5
2011/12/16,jtom,PhoneLI9.2.3 BAT,3.5
2011/12/19,jtom,PhoneLI9.2.3 GUI,4
2011/12/19,jtom,PhoneLI9.2.3 BAT,3.5
2011/12/20,jtom,PhoneLI9.2.3 GUI,4
2011/12/20,jtom,PhoneLI9.2.3 BAT,3.5
2011/12/21,jtom,PhoneLI9.2.3 BAT,8
2011/12/22,jtom,Meeting,0.5
2011/12/22,jtom,PhoneLI9.2.3 BAT,7
2011/11/01,jtom,UCCX8.5.1 GUI,8
2011/11/02,jtom,Meeting,0.5
2011/11/02,jtom,UCCX8.5.1 GUI,7.5
2011/11/09,jtom,UCCX8.5.1 GUI,8
2011/11/11,jtom,UCCX8.5.1 GUI,8
2011/11/16,jtom,UCCX8.5.1 GUI,8.5
2011/11/21,jtom,UCCX8.5.1 GUI,8.5
2011/11/25,jtom,CUC8.6.2 Regress,8
2011/11/28,jtom,CUC8.6.2 Regress,8
2011/11/29,jtom,CUC8.6.2 Regress,7.5
2011/10/11,jtom,CUCM8.6.2 Follow,8.5
2011/10/27,jtom,Meeting,1
2011/10/27,jtom,UCCX8.5.1 GUI,6.5
2011/10/28,jtom,UCCX8.5.1 GUI,8.5
2011/10/31,jtom,UCCX8.5.1 GUI,8
2011/09/01,jtom,Meeting,0.5
2011/09/01,jtom,CUCM8.6.2 Prep,8
2011/09/05,jtom,CUCM8.6.2 Prep,7.5
2011/09/05,jtom,CUCM8.6.2 Regress,0.5
2011/09/06,jtom,CUCM8.6.2 Regress,8
2011/09/07,jtom,CUCM8.6.2 Regress,8.5
2011/09/08,jtom,CUCM8.6.2 Regress,8.5
2011/09/12,jtom,CUCM8.6.2 Regress,8
2011/09/13,jtom,CUCM8.6.2 Regress,8
2011/09/20,jtom,CUCM8.6.2 GUI,5.5
2011/09/20,jtom,CUCM8.6.2 BAT,2
2011/09/21,jtom,CUCM8.6.2 GUI,1.5
2011/09/21,jtom,CUCM8.6.2 BAT,6.5
2011/08/03,jtom,Meeting,2.5
2011/08/03,jtom,CUPS8.6 GUI,5
2011/08/04,jtom,Meeting,1
2011/08/04,jtom,CUPS8.6 Regress,7.5
2011/08/05,jtom,CUPS8.6 Regress,8
2011/08/30,jtom,CUC8.6 Prep,2
2011/08/30,jtom,CUPS8.6 Prep,5.5
2011/07/01,jtom,CUC8.6 Regress,7
2011/07/25,jtom,CUC8.6 Regress,7.5
2011/07/26,jtom,CUC8.6 Regress,8
2011/07/27,jtom,CUC8.6 Regress,8
2011/06/01,jtom,CUCM8.6 GUI,1.5
2011/06/01,jtom,CUCM8.6 BAT,6.5
2011/06/17,jtom,CUCM8.6 Follow,8
2011/06/20,jtom,CUCM8.6 Follow,8
2011/06/21,jtom,CUCM8.6 Follow,8
2011/06/27,jtom,CUC8.6 Regress,8
2011/06/28,jtom,CUC8.6 Regress,8
2011/05/23,jtom,CUCM8.6 Regress,7.5
2011/05/24,jtom,CUCM8.6 Regress,8
2011/05/25,jtom,CUCM8.6 Regress,8
2011/05/26,jtom,CUCM8.6 Regress,8
2011/05/30,jtom,CUCM8.6 GUI,3.5
2011/05/30,jtom,CUCM8.6 BAT,4.5
2011/05/31,jtom,CUCM8.6 GUI,1.5
2011/05/31,jtom,CUCM8.6 BAT,7
2011/04/11,jtom,CUC8.5-R2 Regress,8.5
2011/04/12,jtom,CUC8.5-R2 Regress,7.5
2011/04/13,jtom,CUC8.5-R2 Regress,8
2011/04/14,jtom,CUC8.5-R2 GUI,0.5
2011/04/14,jtom,CUC8.5-R2 Regress,7.5
2011/04/15,jtom,CUC8.5-R2 GUI,10.5
2011/04/18,jtom,CUC8.5-R2 GUI,8
